path_ref,path_query,ref_x,ref_y,query_x,query_y
0,0,961.519170270101,537.841342357586,1058.1,546.0
1,1,961.519170270101,537.841342357586,1058.1,546.0
2,2,961.519170270101,537.841342357586,1058.1,546.0
3,3,961.519170270101,537.841342357586,1058.1,546.0
4,4,961.519170270101,537.841342357586,1058.1,546.0
5,5,961.519170270101,537.841342357586,1058.1,546.0
6,6,961.519170270101,537.841342357586,1058.1,546.0
7,7,961.519170270101,537.841342357586,1058.1,546.0
8,8,961.519170270101,537.841342357586,1058.1,546.0
9,9,961.519170270101,537.841342357586,1058.1,546.0
10,10,961.519170270101,537.841342357586,1058.1,546.0
11,11,961.519170270101,537.841342357586,1058.1,546.0
12,12,961.519170270101,537.841342357586,1058.1,546.0
13,13,961.519170270101,537.841342357586,1058.1,546.0
14,14,961.519170270101,537.841342357586,1058.1,546.0
15,15,961.519170270101,537.841342357586,1058.1,546.0
16,16,961.519170270101,537.841342357586,1058.1,546.0
17,17,961.519170270101,537.841342357586,1058.1,546.0
18,18,961.519170270101,537.841342357586,1058.1,546.0
19,19,961.519170270101,537.841342357586,1058.1,546.0
20,20,961.519170270101,537.841342357586,1058.1,546.0
21,21,961.519170270101,537.841342357586,1058.1,546.0
22,22,961.519170270101,537.841342357586,1058.1,546.0
23,23,961.519170270101,537.841342357586,1058.1,546.0
24,24,961.519170270101,537.841342357586,1058.1,546.0
25,25,961.519170270101,537.841342357586,1058.1,546.0
26,26,961.519170270101,537.841342357586,1058.1,546.0
27,27,961.519170270101,537.841342357586,1058.1,546.0
28,28,961.519170270101,537.841342357586,1058.1,546.0
29,29,961.519170270101,537.841342357586,1058.1,546.0
30,30,961.519170270101,537.841342357586,1058.1,546.0
31,31,961.519170270101,537.841342357586,1058.1,546.0
32,32,961.519170270101,537.841342357586,1058.1,546.0
33,33,961.519170270101,537.841342357586,1058.1,546.0
34,34,961.519170270101,537.841342357586,1058.1,546.0
35,35,961.519170270101,537.841342357586,1058.1,546.0
36,36,961.519170270101,537.841342357586,1058.1,546.0
37,37,961.519170270101,537.841342357586,1058.1,546.0
38,38,961.519170270101,537.841342357586,1058.1,546.0
39,39,961.519170270101,537.841342357586,1058.1,546.0
40,40,961.519170270101,537.841342357586,1058.1,546.0
41,41,961.519170270101,537.841342357586,1058.1,546.0
42,42,961.519170270101,537.841342357586,1058.1,546.0
43,43,961.519170270101,537.841342357586,1058.1,546.0
44,44,961.519170270101,537.841342357586,1058.1,546.0
45,45,961.519170270101,537.841342357586,1058.1,546.0
46,46,961.519170270101,537.841342357586,1058.1,546.0
47,47,961.519170270101,537.841342357586,1058.1,546.0
48,48,961.519170270101,537.841342357586,1058.1,546.0
49,49,961.519170270101,537.841342357586,1058.1,546.0
50,50,961.519170270101,537.841342357586,1058.1,546.0
51,51,961.519170270101,537.841342357586,1058.1,546.0
52,52,961.519170270101,537.841342357586,1058.1,546.0
53,53,961.519170270101,537.841342357586,1058.1,546.0
54,54,961.519170270101,537.841342357586,1058.1,546.0
55,55,961.519170270101,537.841342357586,1058.1,546.0
56,56,961.519170270101,537.841342357586,1058.1,546.0
57,57,961.519170270101,537.841342357586,1058.1,546.0
58,58,961.519170270101,537.841342357586,1058.1,546.0
59,59,961.519170270101,537.841342357586,1058.1,546.0
60,60,961.519170270101,537.841342357586,1058.1,546.0
61,61,961.519170270101,537.841342357586,1058.1,546.0
62,62,961.519170270101,537.841342357586,1058.1,546.0
63,63,961.519170270101,537.841342357586,1058.1,546.0
64,64,961.519170270101,537.841342357586,1058.1,546.0
65,65,961.519170270101,537.841342357586,1058.1,546.0
66,66,961.519170270101,537.841342357586,1058.1,546.0
67,67,961.519170270101,537.841342357586,1058.1,546.0
68,68,961.519170270101,537.841342357586,1058.1,546.0
69,69,961.519170270101,537.841342357586,1058.1,546.0
